Crash ID,Agency,City,County,Crash Death Count,Crash Severity,Crash Year,Day of Week,Latitude,Longitude,Charge
14843110,Pasadena Police Department,Pasadena,Harris,0,Possible Injury,2016,Sunday,29.71104453,-95.18470963,No Data
14843205,Waco Police Department,Waco,McLennan,0,Not Injured,2016,Sunday,31.5668745,-97.17693729,"DRIVING WHILE LICENSE INVALID, DRIVING WHILE INTOXICATED, FAIL TO STOP ID UNATTENDED VEHICLE"
14845168,Hurst Police Department,Hurst,Tarrant,0,Non-Incapacitating Injury,2016,Sunday,32.81769481,-97.16963438,DRIVING WHILE INTOXICATED
14845168,Hurst Police Department,Hurst,Tarrant,0,Non-Incapacitating Injury,2016,Sunday,32.81769481,-97.16963438,PUBLIC INTOXICATION
14847254,Fort Worth Police Department,Fort Worth,Tarrant,0,Non-Incapacitating Injury,2016,Sunday,32.91406361,-97.30716632,INTOXICATION ASSAULT
14847254,Fort Worth Police Department,Fort Worth,Tarrant,0,Non-Incapacitating Injury,2016,Sunday,32.91406361,-97.30716632,No Data
14847738,Houston Police Department,Houston,Harris,0,Not Injured,2016,Sunday,29.7489548,-95.36992309,"DRIVING WHILE INTOXICATED, FAILED TO STOP AND GIVE INFORMATION"
14847738,Houston Police Department,Houston,Harris,0,Not Injured,2016,Sunday,29.7489548,-95.36992309,No Data
14847738,Houston Police Department,Houston,Harris,0,Not Injured,2016,Sunday,29.7489548,-95.36992309,No Data
14847738,Houston Police Department,Houston,Harris,0,Not Injured,2016,Sunday,29.7489548,-95.36992309,No Data
14847744,Houston Police Department,Houston,Harris,0,Not Injured,2016,Sunday,No Data,No Data,DRIVING WHILE INTOXICATED
14847744,Houston Police Department,Houston,Harris,0,Not Injured,2016,Sunday,No Data,No Data,No Data
14847744,Houston Police Department,Houston,Harris,0,Not Injured,2016,Sunday,No Data,No Data,No Data
14847783,Gainesville Police Department,Gainesville,Cooke,0,Not Injured,2016,Sunday,33.58834501,-97.16467106,DRIVING WHILE INTOXICATED
14848505,Brownsville Police Department,Brownsville,Cameron,0,Not Injured,2016,Sunday,25.87821989,-97.44207057,FAILED TO DRIVE IN SINGLE LANE/NO INSURANCE
14849047,"Department Of Public Safety, State Of Texas",Rural Hood County,Hood,0,Not Injured,2016,Sunday,32.40988321,-97.78846549,DRIVING WHILE INTOXICATED
14851267,Houston Police Department,Houston,Harris,0,Not Injured,2016,Sunday,29.73693466,-95.55763245,DWI. BREATH RESULTS BAC .10
14851267,Houston Police Department,Houston,Harris,0,Not Injured,2016,Sunday,29.73693466,-95.55763245,No Data
14851952,Harris County Constable Precinct 7,Missouri City,Harris,0,Not Injured,2016,Sunday,29.63490205,-95.52815078,DRIVING WHILE INTOXICATED 2ND
14851952,Harris County Constable Precinct 7,Missouri City,Harris,0,Not Injured,2016,Sunday,29.63490205,-95.52815078,No Data
14851952,Harris County Constable Precinct 7,Missouri City,Harris,0,Not Injured,2016,Sunday,29.63490205,-95.52815078,No Data
14851952,Harris County Constable Precinct 7,Missouri City,Harris,0,Not Injured,2016,Sunday,29.63490205,-95.52815078,No Data
14851952,Harris County Constable Precinct 7,Missouri City,Harris,0,Not Injured,2016,Sunday,29.63490205,-95.52815078,No Data
14851977,El Paso Police Department,El Paso,El Paso,0,Possible Injury,2016,Sunday,31.76767057,-106.2975918,DRIVING WHILE INTOXICATED
14851977,El Paso Police Department,El Paso,El Paso,0,Possible Injury,2016,Sunday,31.76767057,-106.2975918,No Data
14854276,"Department Of Public Safety, State Of Texas",Lubbock,Lubbock,0,Not Injured,2016,Sunday,33.59223174,-102.0264511,DRIVING WHILE INTOXICATED 2ND
14854276,"Department Of Public Safety, State Of Texas",Lubbock,Lubbock,0,Not Injured,2016,Sunday,33.59223174,-102.0264511,No Data
14854889,Dallas Police Department,Dallas,Dallas,0,Not Injured,2016,Sunday,32.82200698,-96.7859739,No Data
14854889,Dallas Police Department,Dallas,Dallas,0,Not Injured,2016,Sunday,32.82200698,-96.7859739,No Data
14855520,Arlington Police Department,Arlington,Tarrant,0,Not Injured,2016,Sunday,32.73396427,-97.0693225,DWI
14855520,Arlington Police Department,Arlington,Tarrant,0,Not Injured,2016,Sunday,32.73396427,-97.0693225,No Data
14855520,Arlington Police Department,Arlington,Tarrant,0,Not Injured,2016,Sunday,32.73396427,-97.0693225,No Data
14856412,Friendswood Police Department,Rural Harris County,Harris,0,Not Injured,2016,Sunday,29.52765471,-95.17165971,DRIVING WHILE INTOXICATED
14856412,Friendswood Police Department,Rural Harris County,Harris,0,Not Injured,2016,Sunday,29.52765471,-95.17165971,No Data
14856412,Friendswood Police Department,Rural Harris County,Harris,0,Not Injured,2016,Sunday,29.52765471,-95.17165971,PUBLIC INTOXICATION
14857854,Ovilla Police Department,Ovilla,Ellis,0,Not Injured,2016,Sunday,32.54373454,-96.89084256,DRIVING UNDER THE INFLUENCE
14858242,"Department Of Public Safety, State Of Texas",Rural Parker County,Parker,0,Non-Incapacitating Injury,2016,Sunday,32.99452902,-97.82416967,DRIVING WHILE INTOXICATED - 3RD OR MORE
14858418,Midland Police Department,Midland,Midland,0,Not Injured,2016,Sunday,32.02437417,-102.1357788,DRIVING WHILE INTOXICATED
14863146,"Department Of Public Safety, State Of Texas",Rural Atascosa County,Atascosa,0,Not Injured,2016,Sunday,28.96229506,-98.5265,DRIVING WHILE INTOXICATED - 1ST
14863500,Houston Police Department,Houston,Harris,1,Killed,2016,Sunday,29.82703652,-95.49340724,No Data
14865953,Longview Police Department,Longview,Gregg,0,Possible Injury,2016,Sunday,32.52765621,-94.81026396,DRIVING WHILE INTOXICATED
14869284,"Department Of Public Safety, State Of Texas",Rural Rains County,Rains,1,Killed,2016,Sunday,32.95136462,-95.70144719,No Data
14871451,Pasadena Police Department,Pasadena,Harris,0,Not Injured,2016,Sunday,29.68696327,-95.2165308,"FSGI, DWI"
14871451,Pasadena Police Department,Pasadena,Harris,0,Not Injured,2016,Sunday,29.68696327,-95.2165308,No Data
14871451,Pasadena Police Department,Pasadena,Harris,0,Not Injured,2016,Sunday,29.68696327,-95.2165308,No Data
14871451,Pasadena Police Department,Pasadena,Harris,0,Not Injured,2016,Sunday,29.68696327,-95.2165308,No Data
14871451,Pasadena Police Department,Pasadena,Harris,0,Not Injured,2016,Sunday,29.68696327,-95.2165308,No Data
14891714,Brownsville Police Department,Brownsville,Cameron,0,Not Injured,2016,Sunday,25.90458578,-97.50119418,DRIVING WHILE INTOXICATED
14891714,Brownsville Police Department,Brownsville,Cameron,0,Not Injured,2016,Sunday,25.90458578,-97.50119418,No Data
14891729,Wichita Falls Police Department,Wichita Falls,Wichita,0,Not Injured,2016,Sunday,33.94348709,-98.5211943,No Data
14893701,Lago Vista Police Department,Lago Vista,Travis,0,Not Injured,2016,Sunday,30.47093573,-97.96833749,DRIVING WHILE INTOXICATED (ENHANCED CHILD IN VEHICLE)-SJF
14893701,Lago Vista Police Department,Lago Vista,Travis,0,Not Injured,2016,Sunday,30.47093573,-97.96833749,No Data
14893701,Lago Vista Police Department,Lago Vista,Travis,0,Not Injured,2016,Sunday,30.47093573,-97.96833749,No Data
14893701,Lago Vista Police Department,Lago Vista,Travis,0,Not Injured,2016,Sunday,30.47093573,-97.96833749,No Data
15411380,Robstown Police Department,Robstown,Nueces,0,Not Injured,2016,Sunday,27.78703528,-97.67160258,No Data
14843127,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Monday,29.42801472,-98.5699201,DRIVING WHILE INTOXICATED
14844795,"Department Of Public Safety, State Of Texas",Dallas,Collin,0,Non-Incapacitating Injury,2016,Monday,33.01289554,-96.83680025,DRIVING WHILE INTOXICATED-1ST OFFENSE
14844795,"Department Of Public Safety, State Of Texas",Dallas,Collin,0,Non-Incapacitating Injury,2016,Monday,33.01289554,-96.83680025,No Data
14844795,"Department Of Public Safety, State Of Texas",Dallas,Collin,0,Non-Incapacitating Injury,2016,Monday,33.01289554,-96.83680025,No Data
14844795,"Department Of Public Safety, State Of Texas",Dallas,Collin,0,Non-Incapacitating Injury,2016,Monday,33.01289554,-96.83680025,No Data
14845037,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Monday,No Data,No Data,"DWLI, DRIVING WHILE INTOXICATED, DRIVERS LICENSE RESTRICTION VIOLATION"
14845673,Universal City Police Department,Universal City,Bexar,0,Not Injured,2016,Monday,29.55020664,-98.30854896,DRIVING WHILE INTOXICATED
14845673,Universal City Police Department,Universal City,Bexar,0,Not Injured,2016,Monday,29.55020664,-98.30854896,No Data
14845764,Arlington Police Department,Arlington,Tarrant,0,Incapacitating Injury,2016,Monday,32.6687012,-97.21663945,"DWI, FAIL TO DRIVE IN SINGLE LANE"
14848422,"Department Of Public Safety, State Of Texas",Rural Upton County,Upton,0,Incapacitating Injury,2016,Monday,31.23153772,-101.8116874,No Data
14848422,"Department Of Public Safety, State Of Texas",Rural Upton County,Upton,0,Incapacitating Injury,2016,Monday,31.23153772,-101.8116874,DRIVING WHILE INTOXICATED 1ST-MB
14849643,Houston Police Department,Houston,Harris,1,Killed,2016,Monday,29.64077483,-95.46362307,No Data
14849643,Houston Police Department,Houston,Harris,1,Killed,2016,Monday,29.64077483,-95.46362307,No Data
14849643,Houston Police Department,Houston,Harris,1,Killed,2016,Monday,29.64077483,-95.46362307,No Data
14862018,"Department Of Public Safety, State Of Texas",Rural Montgomery County,Montgomery,0,Not Injured,2016,Monday,30.14105321,-95.4460641,No Data
14862018,"Department Of Public Safety, State Of Texas",Rural Montgomery County,Montgomery,0,Not Injured,2016,Monday,30.14105321,-95.4460641,"DRIVING WHILE INTOXICATED, FAIL TO STOP AND RENDER AID"
14862802,College Station Police Department,College Station,Brazos,0,Not Injured,2016,Monday,30.63098345,-96.3030251,DRIVING WHILE INTOXICATED
14862802,College Station Police Department,College Station,Brazos,0,Not Injured,2016,Monday,30.63098345,-96.3030251,No Data
14862802,College Station Police Department,College Station,Brazos,0,Not Injured,2016,Monday,30.63098345,-96.3030251,No Data
14862802,College Station Police Department,College Station,Brazos,0,Not Injured,2016,Monday,30.63098345,-96.3030251,No Data
14862802,College Station Police Department,College Station,Brazos,0,Not Injured,2016,Monday,30.63098345,-96.3030251,No Data
14862802,College Station Police Department,College Station,Brazos,0,Not Injured,2016,Monday,30.63098345,-96.3030251,No Data
14862802,College Station Police Department,College Station,Brazos,0,Not Injured,2016,Monday,30.63098345,-96.3030251,No Data
14863625,"Department Of Public Safety, State Of Texas",Rural Bastrop County,Bastrop,1,Killed,2016,Monday,30.02186116,-97.30343222,"INTOXICATION MANSLAUGHTER- FELONY, INTOXICATION ASSAULT- FELONY"
14863625,"Department Of Public Safety, State Of Texas",Rural Bastrop County,Bastrop,1,Killed,2016,Monday,30.02186116,-97.30343222,No Data
14863625,"Department Of Public Safety, State Of Texas",Rural Bastrop County,Bastrop,1,Killed,2016,Monday,30.02186116,-97.30343222,No Data
14872777,"Department Of Public Safety, State Of Texas",Rural Cameron County,Cameron,0,Not Injured,2016,Monday,25.96644235,-97.4726115,"UNSAFE SPEED, DWI 2ND"
14873275,"Department Of Public Safety, State Of Texas",Rural Hidalgo County,Hidalgo,0,Not Injured,2016,Monday,26.1237589,-97.96177129,DRIVING WHILE INTOXICATED
14919698,Austin Police Department,Austin,Travis,0,Not Injured,2016,Monday,30.33148527,-97.68380169,DRIVING WHILE INTOXICATED
14845812,Dallas Police Department,Dallas,Dallas,0,Incapacitating Injury,2016,Tuesday,32.80405425,-96.80253257,No Data
14845812,Dallas Police Department,Dallas,Dallas,0,Incapacitating Injury,2016,Tuesday,32.80405425,-96.80253257,No Data
14845950,Cedar Park Police Department,Cedar Park,Williamson,0,Not Injured,2016,Tuesday,30.5240836,-97.82001788,DRIVING WHILE INTOXICATED
14845950,Cedar Park Police Department,Cedar Park,Williamson,0,Not Injured,2016,Tuesday,30.5240836,-97.82001788,No Data
14846378,Amarillo Police Department,Amarillo,Potter,0,Not Injured,2016,Tuesday,35.22194465,-101.8176412,No Data
14847354,"Department Of Public Safety, State Of Texas",Dripping Springs,Hays,0,Incapacitating Injury,2016,Tuesday,30.18156367,-98.08432674,DRIVING WHILE INTOXICATED - 2ND
14847585,Fort Worth Police Department,Fort Worth,Tarrant,0,Not Injured,2016,Tuesday,32.6820043,-97.40684242,DWI 2ND
14847585,Fort Worth Police Department,Fort Worth,Tarrant,0,Not Injured,2016,Tuesday,32.6820043,-97.40684242,No Data
14847585,Fort Worth Police Department,Fort Worth,Tarrant,0,Not Injured,2016,Tuesday,32.6820043,-97.40684242,No Data
14847585,Fort Worth Police Department,Fort Worth,Tarrant,0,Not Injured,2016,Tuesday,32.6820043,-97.40684242,No Data
14847596,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Tuesday,29.4171028,-98.50497985,DWI 1ST BAC .15 HIGHER
14847732,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Tuesday,29.53165434,-98.41107632,DWI
14847732,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Tuesday,29.53165434,-98.41107632,No Data
14849068,Grand Prairie Police Department,Grand Prairie,Dallas,0,Not Injured,2016,Tuesday,32.75385221,-96.9981706,"ACCIDENT INVOLVING DAMAGE > $200.00, DRIVING WHILE INTOXICATED, FMFR, NO OPERATORS LICENSE"
14849549,"Department Of Public Safety, State Of Texas",Rural Hidalgo County,Hidalgo,0,Not Injured,2016,Tuesday,26.37255105,-98.29898733,"INVALID DRIVER LICENSE, DRIVING WHILE INTOXICATED 1ST"
14850711,"Department Of Public Safety, State Of Texas",Dallas,Collin,0,Not Injured,2016,Tuesday,32.99007422,-96.82875255,DRIVING WHILE INTOXICATED
14850711,"Department Of Public Safety, State Of Texas",Dallas,Collin,0,Not Injured,2016,Tuesday,32.99007422,-96.82875255,No Data
14850711,"Department Of Public Safety, State Of Texas",Dallas,Collin,0,Not Injured,2016,Tuesday,32.99007422,-96.82875255,No Data
14851645,Frisco Police Department,Frisco,Denton,0,Non-Incapacitating Injury,2016,Tuesday,33.21903041,-96.88124476,DWI
14851645,Frisco Police Department,Frisco,Denton,0,Non-Incapacitating Injury,2016,Tuesday,33.21903041,-96.88124476,No Data
14853091,College Station Police Department,College Station,Brazos,0,Not Injured,2016,Tuesday,30.64256017,-96.31189137,DRIVING WHILE INTOXICATED
14853790,"Department Of Public Safety, State Of Texas",Rural Tyler County,Tyler,0,Possible Injury,2016,Tuesday,30.98277968,-94.4068278,DRIVING WHILE INTOXICATED-1ST
14857791,Dallas Police Department,Dallas,Dallas,0,Not Injured,2016,Tuesday,32.71318714,-96.69969541,No Data
14857791,Dallas Police Department,Dallas,Dallas,0,Not Injured,2016,Tuesday,32.71318714,-96.69969541,No Data
14857791,Dallas Police Department,Dallas,Dallas,0,Not Injured,2016,Tuesday,32.71318714,-96.69969541,FAIL MAINTAIN FINANCIAL RESPONSIBILITY
14857791,Dallas Police Department,Dallas,Dallas,0,Not Injured,2016,Tuesday,32.71318714,-96.69969541,No Data
14860098,"Department Of Public Safety, State Of Texas",Rural Lampasas County,Lampasas,0,Not Injured,2016,Tuesday,31.09296384,-98.15333044,"DRIVING WHILE INTOXICATED, NO DRIVERS LICENSE WHEN UNLICENSED-NOT CDL"
14860098,"Department Of Public Safety, State Of Texas",Rural Lampasas County,Lampasas,0,Not Injured,2016,Tuesday,31.09296384,-98.15333044,No Data
14861603,"Department Of Public Safety, State Of Texas",Carrollton,Dallas,0,Not Injured,2016,Tuesday,32.98386613,-96.90447423,DWI 1ST OFFENSE
14861603,"Department Of Public Safety, State Of Texas",Carrollton,Dallas,0,Not Injured,2016,Tuesday,32.98386613,-96.90447423,No Data
14861603,"Department Of Public Safety, State Of Texas",Carrollton,Dallas,0,Not Injured,2016,Tuesday,32.98386613,-96.90447423,No Data
14847649,El Paso Police Department,El Paso,El Paso,0,Not Injured,2016,Wednesday,31.93133482,-106.4240803,No Data
14847687,Lewisville Police Department,Lewisville,Denton,0,Not Injured,2016,Wednesday,33.00707428,-96.97235939,DWI
14847687,Lewisville Police Department,Lewisville,Denton,0,Not Injured,2016,Wednesday,33.00707428,-96.97235939,No Data
14848150,Sherman Police Department,Sherman,Grayson,0,Non-Incapacitating Injury,2016,Wednesday,33.69434422,-96.64920697,DRIVING WHILE INTOXICATED
14848150,Sherman Police Department,Sherman,Grayson,0,Non-Incapacitating Injury,2016,Wednesday,33.69434422,-96.64920697,No Data
14848150,Sherman Police Department,Sherman,Grayson,0,Non-Incapacitating Injury,2016,Wednesday,33.69434422,-96.64920697,No Data
14848150,Sherman Police Department,Sherman,Grayson,0,Non-Incapacitating Injury,2016,Wednesday,33.69434422,-96.64920697,No Data
14848150,Sherman Police Department,Sherman,Grayson,0,Non-Incapacitating Injury,2016,Wednesday,33.69434422,-96.64920697,No Data
14848150,Sherman Police Department,Sherman,Grayson,0,Non-Incapacitating Injury,2016,Wednesday,33.69434422,-96.64920697,No Data
14848150,Sherman Police Department,Sherman,Grayson,0,Non-Incapacitating Injury,2016,Wednesday,33.69434422,-96.64920697,No Data
14848364,College Station Police Department,College Station,Brazos,0,Not Injured,2016,Wednesday,30.62955301,-96.30251459,DRIVING WHILE INTOXICATED
14848364,College Station Police Department,College Station,Brazos,0,Not Injured,2016,Wednesday,30.62955301,-96.30251459,No Data
14848445,"Department Of Public Safety, State Of Texas",Rural Hopkins County,Hopkins,1,Killed,2016,Wednesday,33.24077377,-95.4903106,No Data
14848446,Plano Police Department,Allen,Collin,0,Not Injured,2016,Wednesday,33.125159,-96.73236953,DRIVING WHILE INTOXICATED-2ND
14848446,Plano Police Department,Allen,Collin,0,Not Injured,2016,Wednesday,33.125159,-96.73236953,No Data
14848446,Plano Police Department,Allen,Collin,0,Not Injured,2016,Wednesday,33.125159,-96.73236953,No Data
14849018,Conroe Police Department,Conroe,Montgomery,0,Not Injured,2016,Wednesday,30.32678547,-95.46506773,DRIVING WHILE INTOXICATED
14849018,Conroe Police Department,Conroe,Montgomery,0,Not Injured,2016,Wednesday,30.32678547,-95.46506773,No Data
14849018,Conroe Police Department,Conroe,Montgomery,0,Not Injured,2016,Wednesday,30.32678547,-95.46506773,No Data
14849018,Conroe Police Department,Conroe,Montgomery,0,Not Injured,2016,Wednesday,30.32678547,-95.46506773,No Data
14849771,El Paso County Sheriff's Office,El Paso,El Paso,0,Not Injured,2016,Wednesday,31.70211223,-106.2737517,ARRESTED
14849771,El Paso County Sheriff's Office,El Paso,El Paso,0,Not Injured,2016,Wednesday,31.70211223,-106.2737517,NONE
